,pid,a,b,gid,gname,difficulty,avg_correct,avg_duration,avg_done,gnumber,gnumber_1,gnumber_2
112,edb1401a-57e8-11e7-b735-bb19ac65246d,0.9926228135801244,0.22003707755209015,a2f74f12-53f4-11e7-89d6-b7bd8cc736dd,利用平行四边形的性质求线段长,55.0,0.5454545454545454,57164.016528925626,121,18-1.1.3,18,1
113,03f2f16c-3271-11e8-9e9a-aba1d7680c15,0.2527939596168323,-2.7359032298211847,a2f5f9dc-53f4-11e7-89d5-f7af2baef2bc,与正方形的周长或面积相关的计算,85.0,0.0625,13881.375,48,18-2.3.11,18,2
114,2f9f4d54-fc22-11e7-8748-eb9a6815482c,0.9190859754509426,-0.7287149402837542,a3e2834c-53f4-11e7-8a45-73e21ab0be17,利用一次函数图象，已知x的范围求y的范围,65.0,0.35,52349.1,20,19-2.3.5,19,2
115,81c9be7e-30b2-11e8-9252-478053e89d94,0.3748321905147965,2.2895522814314497,a2f4c558-53f4-11e7-89d4-9394e17ac6b5,与矩形的周长或面积相关的计算,75.0,0.9032258064516128,19102.177419354837,62,18-2.3.9,18,2
116,e7ce4b16-57e8-11e7-b570-17f2494b9c94,0.7430327046087145,1.3127905739841046,9fea6c64-53f4-11e7-8928-0703d2cf6822,二次根式有意义的条件(复杂),65.0,0.7647058823529411,19569.352941176472,51,16-1.1.3,16,1
117,ffa92094-57e8-11e7-bc3d-7bdebec3738c,0.91989567999153,0.7250507827751979,a37cc002-53f4-11e7-8a2a-ef599fef656e,正比例函数的性质,75.0,0.6492537313432836,15770.850746268658,134,19-2.1.4,19,2
118,035f3a2a-57e9-11e7-bd27-77c914b85135,0.8933274462101909,0.8371615667005701,a35e3ace-53f4-11e7-8a20-1bd31b2dcdc9,根据实际意义求自变量的取值范围,65.0,0.672,30430.684,250,19-1.1.6,19,1
119,71658e48-57e9-11e7-b528-27cbc61043de,0.9848022427921402,-0.31578793753833034,a41a7770-53f4-11e7-8a53-bb7811e1b24c,一次函数斜率公式,85.0,0.43478260869565216,5330.550724637681,69,19-9.1.5,19,9
120,751775dc-e61f-11e7-af26-8f8e3e7ac763,0.5715123262863819,-1.7504210010474843,a2fd9b24-53f4-11e7-89da-a359f1185734,结合平行四边形性质证明全等三角形,85.0,0.16184971098265896,112148.39306358383,173,18-1.1.12,18,1
121,cfecc994-cf8b-11e7-a5d3-afcfe59a422d,0.1585418894918991,-3.2396630156331283,a04233fe-53f4-11e7-893e-1f4b1775d9c0,利用乘法公式计算二次根式,95.0,0.03812316715542522,13845.98826979472,341,16-3.1.6,16,3
122,e7db054a-57e8-11e7-b574-ef08b7fd550a,0.9882216313435082,0.27801401381381186,9fea6c64-53f4-11e7-8928-0703d2cf6822,二次根式有意义的条件(复杂),65.0,0.5574229691876751,18011.378151260506,357,16-1.1.3,16,1
123,e82a0514-57e8-11e7-b58c-87bfa238891b,0.791547556553997,-1.5,9ff208fc-53f4-11e7-892a-0baf674e12d1,根据二次根式的性质化简式子(简单),65.0,0.0,28451.0,1,16-1.1.5,16,1
124,34a25650-cf8d-11e7-be55-c3f99f769452,0.8120930000833654,1.1154612636985042,a052ae78-53f4-11e7-8940-9b0d987011df,将二次根式分母有理化,75.0,0.7272727272727273,49369.931818181816,44,16-3.1.7,16,3
125,5886c946-cf8a-11e7-b740-4b1b8ac93947,0.17396637887268018,-3.1406041020988327,a08976d8-53f4-11e7-8945-bbc1719b1d56,已知字母的值(共轭二次根式)，对式子化简求值,95.0,0.04201680672268908,13952.089635854341,357,16-3.1.13,16,3
126,571b1e7e-d320-11e7-b535-fff74feb046c,0.7955498661736417,1.16498499904425,a1c37422-53f4-11e7-8988-ab617d6bf614,结合代数变形判定三角形形状,75.0,0.7368421052631579,48120.684210526306,19,17-2.1.6,17,2
127,006b41da-30b3-11e8-86b4-971ccbd9633f,0.1874760106028826,3.0604739615028946,a2f4c558-53f4-11e7-89d4-9394e17ac6b5,与矩形的周长或面积相关的计算,75.0,0.9545454545454546,57663.72727272727,22,18-2.3.9,18,2
128,28788fd4-fc24-11e7-af74-bf82a3556d0c,0.9332241775844824,-0.6618821543516147,a425ecea-53f4-11e7-8a59-b7d3235ede80,利用一次函数图象，已知y的范围求x的范围,55.0,0.3636363636363637,15231.909090909092,11,19-2.3.6,19,2
129,32c18e24-ca6e-11e7-9ec4-cfe6654b337a,0.3856540043130647,2.2559246737041163,a12c2e6e-53f4-11e7-8971-0fafa75d6550,利用勾股定理证明含有平方的式子,85.0,0.9,50654.8,10,17-2.1.5,17,2
130,ec1ce394-57e8-11e7-b6b3-833607ebc6f7,0.9453323901168472,-0.5988277631598078,a12869be-53f4-11e7-8970-135394e8b621,利用勾股定理的逆定理证直角,85.0,0.3765432098765432,25749.623456790123,162,17-2.1.4,17,2
131,edae585a-57e8-11e7-b734-f3e7ffd57720,0.9302523519605608,0.6764697531534877,a2f74f12-53f4-11e7-89d6-b7bd8cc736dd,利用平行四边形的性质求线段长,55.0,0.639344262295082,27161.049180327867,61,18-1.1.3,18,1
132,ff72609a-57e8-11e7-bc2d-97b5e4640c5d,0.14401005415119278,3.3418521243454418,a3ad80ac-53f4-11e7-8a36-7f878fc6b282,给定一次函数不经过的象限，求字母的取值范围,75.0,0.9655172413793104,25065.72413793104,29,19-2.2.9,19,2
133,158caa66-1d00-11e8-8424-1fb8e44043bd,0.4172468054098747,-2.1614545989294305,a36868c8-53f4-11e7-8a23-4fa52ac347f0,判断实际问题对应的函数图象,95.0,0.10961968680089486,24436.92393736017,447,19-1.2.2,19,1
134,84727f0a-2dae-11e8-a582-13b963fdfdf6,0.8232058110015302,-1.0811641820923192,a2f74f12-53f4-11e7-89d6-b7bd8cc736dd,利用平行四边形的性质求线段长,75.0,0.2794117647058824,83485.98529411765,68,18-1.1.3,18,1
135,27555fba-ca1a-11e7-9051-47aa656be222,0.7270890849620452,1.3555242346766612,a12869be-53f4-11e7-8970-135394e8b621,利用勾股定理的逆定理证直角,75.0,0.7725321888412017,43866.690987124464,233,17-2.1.4,17,2
136,58596d5c-e5f6-11e7-a22a-7b19b438acee,0.991310902960216,0.2387974177616841,a255b878-53f4-11e7-89ae-5b2a4119e0db,矩形的性质,55.0,0.5493279229013441,21335.19401470961,3943,18-2.1.2,18,2
137,6a0a0fa2-2052-11e8-afdc-2f11fe2753b6,0.9869500757539702,-0.29263149994070176,a10ee944-53f4-11e7-896a-078655a20c6a,折叠问题中的勾股定理,85.0,0.4395604395604396,34868.483516483524,91,17-1.1.21,17,1
138,7274814a-e605-11e7-98bf-57693a5fc0cd,0.5187133427862146,1.8848300103871816,a2f74f12-53f4-11e7-89d6-b7bd8cc736dd,利用平行四边形的性质求线段长,75.0,0.8571428571428571,54076.214285714275,14,18-1.1.3,18,1
139,f21c012e-e642-11e7-989b-c77e87e5f94d,0.3045020471231878,-2.5286583628080272,a2d2573e-53f4-11e7-89cb-e74562ec2641,在四边形中利用倍长中线及平行转化条件,95.0,0.07658643326039387,42825.34792122538,457,18-9.1.2,18,9
140,03c0e9fa-57e9-11e7-bd46-c7d48a5d2c75,0.4656651803275222,2.0253478272133663,a3c03eb8-53f4-11e7-8a3b-336a72fe3c91,一次函数的上下平移,75.0,0.875,9371.0625,16,19-2.2.14,19,2
141,14e64af2-f44e-11e7-9787-bb1307be978e,0.7715661233510763,1.2340329187251398,a385bedc-53f4-11e7-8a2d-cf4f00acce6a,求一次函数与坐标轴的交点,55.0,0.75,39690.72142857143,140,19-2.2.2,19,2
142,ed811f7a-57e8-11e7-b726-e7bc520ed482,0.8080706914410712,-2.5,a1e72412-53f4-11e7-899b-7fec3973e93d,平行四边形中的全等关系,55.0,0.5,17279.833333333332,6,18-1.1.2,18,1
143,f80b8712-f443-11e7-9876-2b6e1c5198d7,0.9924867366411584,0.2220567265077079,a430ee10-53f4-11e7-8a5f-2fc4d079e03c,给出一次函数解析式，求点坐标,75.0,0.5458715596330275,61826.81192660551,218,19-2.2.21,19,2
144,039ae32c-57e9-11e7-bd3a-af204a69a5c1,0.9915028452624378,0.23614581131511594,a3620f78-53f4-11e7-8a21-d7c7a84f7da5,根据解析式求自变量的取值范围,75.0,0.5487804878048781,31564.214092140923,738,19-1.1.7,19,1
145,1fbae004-2767-11e8-9190-73b1ed9c64b2,0.981478960058124,-0.34859606652729025,9fea6c64-53f4-11e7-8928-0703d2cf6822,二次根式有意义的条件(复杂),75.0,0.4280155642023346,45046.40077821012,257,16-1.1.3,16,1
146,ea7bc6f4-57e8-11e7-b638-c768cb28f956,0.9998510966195407,0.031263888704452555,a0ccd9aa-53f4-11e7-895b-97a01a86f305,已知直角三角形两边求第三边(分类讨论),65.0,0.5058064516129033,37706.74580645161,775,17-1.1.5,17,1
147,05eca71e-57e9-11e7-bdda-bb7d7974d78c,0.8957960120979421,0.8273638397758336,a3b74dbc-53f4-11e7-8a38-1f47f4f5b406,给定一次函数，根据横(纵)坐标的取值范围求纵(横)坐标的取值范围,85.0,0.670020120724346,25293.028169014084,497,19-2.2.11,19,2
148,52ed8886-e604-11e7-94e1-43cb1832f9eb,0.980176433080662,0.3606408580265824,a2f74f12-53f4-11e7-89d6-b7bd8cc736dd,利用平行四边形的性质求线段长,55.0,0.5744680851063829,893041.4255319148,94,18-1.1.3,18,1
149,b07f4d30-cf67-11e7-8273-ebb10870b94b,0.8946776293530995,0.8318163754506916,a00f4afc-53f4-11e7-8932-dbd60ece173c,化成最简二次根式(不含字母),55.0,0.6709200805910007,55111.110141034245,1489,16-2.1.5,16,2
150,ba10fc38-2802-11e8-9ad8-af00a930c9e2,0.7338796447271697,-1.337421121747634,a08976d8-53f4-11e7-8945-bbc1719b1d56,已知字母的值(共轭二次根式)，对式子化简求值,85.0,0.2307692307692308,197302.4615384616,13,16-3.1.13,16,3
151,59097390-f452-11e7-a3a2-03ad9b71589f,0.9794826163872362,0.3668952223778886,a4474a8e-53f4-11e7-8a6b-9ff9dd5a5d17,根据实际问题求一次函数的解析式,75.0,0.5757575757575758,64908.41414141414,99,19-2.2.29,19,2
152,5f1d9fae-f44d-11e7-b69b-6759f04e0188,0.5072142413956233,-1.91470803554172,a4485622-53f4-11e7-8a6c-43bfd34f891d,一次函数图象关于x=a作对称,85.0,0.1388888888888889,16948.44444444444,36,19-9.1.6,19,9
153,67295704-30b3-11e8-9fb1-dbd943e3b9ba,0.8463889758691999,-1.006441762398464,a2f4c558-53f4-11e7-89d4-9394e17ac6b5,与矩形的周长或面积相关的计算,85.0,0.29411764705882354,99468.47058823527,17,18-2.3.9,18,2
154,e85a1a2e-57e8-11e7-b599-f3d4ac291051,0.8947199994207048,-0.8316481064831154,9ff73386-53f4-11e7-892c-f70b1337dc95,根据二次根式的性质化简式子(复杂),75.0,0.3291139240506329,296466.0506329114,711,16-1.1.6,16,1
155,6322adf0-f44e-11e7-88da-6f35fdf31637,0.195927151399107,-3.0130676154823197,a4517eaa-53f4-11e7-8a73-132a867ba525,作含绝对值的函数的图象,85.0,0.047619047619047616,47192.28571428573,42,19-2.2.25,19,2
156,71698084-57e9-11e7-b529-ffcce347518f,0.9518156940800182,0.5621890500315437,a41a7770-53f4-11e7-8a53-bb7811e1b24c,一次函数斜率公式,85.0,0.6159420289855072,3674.666666666666,138,19-9.1.5,19,9
157,d1d8dabe-2e76-11e8-ba07-7b6a710719cf,0.6576745325132797,-1.5345277586188506,a3092002-53f4-11e7-89e3-13a0602cf1d9,与平行四边形有关的面积计算或证明,75.0,0.19607843137254904,75532.36274509804,102,18-1.1.16,18,1
158,e9364008-57e8-11e7-b5d8-13e812d51238,0.7797213132387387,1.2108823789032324,a01abc20-53f4-11e7-8935-7376779a2c45,挖掘隐藏条件化简含字母的二次根式,85.0,0.7456140350877193,12030.52105263158,570,16-2.1.7,16,2
159,eb57c4c4-57e8-11e7-b677-23a461eac785,0.814186560780764,0.5,a0fad45e-53f4-11e7-8966-ef3891d4f27d,结合代数变形利用勾股定理作计算,75.0,1.0,25414.125,8,17-1.1.25,17,1
160,ed93141e-57e8-11e7-b72b-ebfbea681adc,0.7739666627597617,1.2272510498839242,a1f14e4c-53f4-11e7-899c-d78a55e93080,利用平行四边形的性质求角度,55.0,0.7487179487179487,24025.994871794872,195,18-1.1.4,18,1
161,fcbaf6a0-57e8-11e7-bb76-d702cabfe814,0.8836023932442669,-0.8747419278438288,a00293ca-53f4-11e7-892f-6fef8fca8c73,将根号外的式子移到根号内,75.0,0.3204225352112676,18002.707746478874,284,16-2.1.2,16,2
162,161c79c0-e62d-11e7-b15b-d7e8441e7b5f,0.18747601060288926,-3.0604739615028977,a2ef957e-53f4-11e7-89d2-f7ad97a8404a,费马点问题,95.0,0.045454545454545456,19750.06818181818,352,18-9.1.9,18,9
163,3df06984-fc30-11e7-949f-0b9b5dbce186,0.9751638205948571,0.40365174577255303,a3dae0d8-53f4-11e7-8a43-b718b013ccf1,给定两个一次函数，求交点坐标,55.0,0.5833333333333334,54300.25,12,19-2.3.2,19,2
164,96f124aa-2e4f-11e8-9661-07804fa31d9b,0.9953737344535092,0.17425442912706407,a3001fb6-53f4-11e7-89dc-4b232ce398ff,平行四边形与等腰三角形结合的计算或证明,75.0,0.536,65218.576,125,18-1.1.13,18,1
165,b463261e-30c0-11e8-99e8-7f647e4e8fcc,0.6222320034757004,,a25d58c6-53f4-11e7-89b0-6feb5b2dc546,利用直角三角形斜边中线求角度或线段长,85.0,0.0,23478.0,53,18-2.1.6,18,2
166,b48dbddc-f44f-11e7-86a7-939a197965ed,0.4623842670535019,-2.03429714236565,a381e000-53f4-11e7-8a2c-9b8c61ddf90d,判断函数是不是一次函数,55.0,0.12393162393162395,39865.00961538462,936,19-2.2.1,19,2
167,d19aad30-c9ee-11e7-9ed1-eb40f2e200af,0.7161031470750658,-1.3845337353020497,a1bbf382-53f4-11e7-8982-8beffa0b6d3c,与正方形有关的计算,85.0,0.2222222222222222,19236.703703703704,27,17-1.1.23,17,1
168,eb8d4bbc-57e8-11e7-b686-43c4309d8e98,0.9712628369038824,-0.4341842377889905,a10ee944-53f4-11e7-896a-078655a20c6a,折叠问题中的勾股定理,85.0,0.4103773584905661,30229.632075471694,212,17-1.1.21,17,1
169,047105a0-c9c8-11e7-8891-a729a5b83715,0.6996508091822117,1.4274132070398409,a0ccd9aa-53f4-11e7-895b-97a01a86f305,已知直角三角形两边求第三边(分类讨论),65.0,0.7854251012145749,29806.696356275304,247,17-1.1.5,17,1
170,1004d3be-1d25-11e8-9b58-b7e8a8a4e838,0.6222320034757004,,a3f6d464-53f4-11e7-8a4a-37f0554774f9,求两个一次函数图象与坐标轴围成的三角形面积,85.0,0.0,14159.714285714286,7,19-2.3.10,19,2
171,285e4c86-e57d-11e7-ab17-77c15238b8f7,0.8999089820358291,0.8107876314584628,a2243230-53f4-11e7-89a5-a7dc5b6af5e2,已知“一组对边”或“对角线”判定平行四边形,65.0,0.6666666666666666,68703.41509433962,159,18-1.2.2,18,1
172,0515d496-57e9-11e7-bda3-3f3afa776a9e,0.814186560780764,0.5,a425ecea-53f4-11e7-8a59-b7d3235ede80,利用一次函数图象，已知y的范围求x的范围,75.0,1.0,13930.666666666664,3,19-2.3.6,19,2
173,073cf2f0-2803-11e8-81e2-437a2a620eba,0.6633199042454891,-1.520267047534191,9ff73386-53f4-11e7-892c-f70b1337dc95,根据二次根式的性质化简式子(复杂),95.0,0.19848771266540646,11797.38752362949,529,16-1.1.6,16,1
174,082f8b36-57e9-11e7-be83-5f3292591273,0.925013669711663,0.7014566589671025,a40eff80-53f4-11e7-8a50-4bfbf7963550,一次函数中的平移对称型将军饮马,85.0,0.6444444444444445,46052.73333333333,45,19-2.3.14,19,2
175,0e5d5f60-f44c-11e7-98df-a7eb67361635,0.3057115663395682,2.524183847356693,a439e808-53f4-11e7-8a64-47df88dfaaf1,根据一次函数的增减性作判断,65.0,0.9230769230769232,36412.84615384616,26,19-2.2.4,19,2
176,7b05d4ec-e5fd-11e7-a369-b302f7ce197e,0.7338796447271699,-1.3374211217476342,a307ca18-53f4-11e7-89e2-ffd9072de5ec,与平行四边形有关的周长计算,75.0,0.2307692307692308,129083.61538461539,13,18-1.1.15,18,1
177,af669472-e618-11e7-9fe6-b7b863cf9cda,0.791547556553997,-1.5,a20e8b38-53f4-11e7-89a1-436fd0645504,对称中心在原点的平行四边形,65.0,1.0,51987.66666666666,3,18-1.1.9,18,1
178,fee15dc0-57e8-11e7-bc06-4b35f04394a9,0.955240201168185,0.5418421876303189,a424a042-53f4-11e7-8a58-7f3afbf366ae,判断两个变量是不是正比例关系,55.0,0.611764705882353,21604.419607843138,255,19-2.1.2,19,2
179,cb6d7626-c9b3-11e7-bdab-330b9b13d559,0.9380975417554541,0.6372472828204165,a0c2b7ae-53f4-11e7-895a-0707d1cab530,已知直角三角形两边求第三边,55.0,0.6313253012048192,46615.82168674699,415,17-1.1.4,17,1
180,ebe4f588-57e8-11e7-b6a1-ff55124f64b7,0.8442031236264297,1.0136919646142737,a11a5766-53f4-11e7-896d-5b78f9d1dba0,逆命题与逆定理,65.0,0.7073170731707317,14227.207317073171,82,17-2.1.1,17,2
181,f6ba5fac-57e8-11e7-ba04-a38b77b21a93,0.08179511343851276,3.940474313646409,a03e5540-53f4-11e7-893d-973bbce2e39c,计算复杂二次根式的乘法,65.0,0.9808714133900106,16363.680127523909,941,16-3.1.5,16,3
182,734c2058-30c1-11e8-9bdd-83ad30493762,0.9049001883172064,0.7902230007944451,a30ce3c2-53f4-11e7-89e5-fb1e018b7a7c,利用矩形的性质求线段长,75.0,0.6625,43398.9125,80,18-2.1.3,18,2
183,763d087c-1d02-11e8-94f4-dba0f2421b9c,0.26293394234277184,-2.6925187810546536,a37cc002-53f4-11e7-8a2a-ef599fef656e,正比例函数的性质,75.0,0.06521739130434782,57448.21304347826,690,19-2.1.4,19,2
184,88d9e352-f448-11e7-b7ca-07c5ff974454,0.06460831686649991,-4.191679432817105,a407607c-53f4-11e7-8a4e-b3e2d834dc66,挖掘一次函数中的几何条件解决问题,95.0,0.01492537313432836,16452.791044776117,335,19-9.1.2,19,9
185,feb5a14e-57e8-11e7-bbfa-7bd14392ce59,0.8894055579060258,0.8525062865446716,a3569a80-53f4-11e7-8a1e-071c5b50863a,给定函数关系式和某字母的值，求另一个字母,55.0,0.6750972762645915,32582.464980544744,514,19-1.1.4,19,1
186,8e8fca3a-3270-11e8-93ce-37715d2fbe9c,0.1959271513991068,-3.0130676154823197,a2f5f9dc-53f4-11e7-89d5-f7af2baef2bc,与正方形的周长或面积相关的计算,85.0,0.047619047619047616,12403.095238095239,42,18-2.3.11,18,2
187,fc80665c-fc07-11e7-bfb5-b3daf63630e1,0.8570607506781049,-0.970351725856022,a11ce6f2-53f4-11e7-896e-6f17bb396af4,用勾股定理的逆定理判定直角三角形,65.0,0.3012820512820513,40196.63461538462,156,17-2.1.2,17,2
188,0699f4fa-57e9-11e7-be0f-d7938b40d752,0.9641984124570294,-0.4846045481955229,a3b9e1e4-53f4-11e7-8a39-fb30b74d1852,给出一次函数的取值情况，求参数的取值范围,85.0,0.4,3800.5,10,19-2.2.12,19,2
189,e022b530-276f-11e8-b316-5bcaaac689a4,0.9332241775844828,0.6618821543516152,a09f1e7a-53f4-11e7-894a-87976dea8b1a,在含有二次根式的等式中找规律,95.0,0.6363636363636364,51849.4,55,16-9.1.2,16,9
190,112590cc-04a6-11e8-b428-63795d476cb6,0.7189383247882379,-1.3770782703687792,a22d07c0-53f4-11e7-89a6-7f59027fba57,利用全等三角形判定平行四边形,75.0,0.22356495468277945,44902.34743202417,331,18-1.2.3,18,1
191,4e25549c-d406-11e7-a494-8f33a36d713f,0.6222320034757004,,a08976d8-53f4-11e7-8945-bbc1719b1d56,已知字母的值(共轭二次根式)，对式子化简求值,85.0,0.6,50061.6,5,16-3.1.13,16,3
192,4e95d09e-cf62-11e7-be07-c79561541e7a,0.8452289988653023,-1.0102950094566991,a016e8a2-53f4-11e7-8934-737409ef9bd4,判断所给式子是不是最简二次根式,55.0,0.293354943273906,24068.572123176666,617,16-2.1.4,16,2
193,891709be-c9cb-11e7-ae6a-af040460a791,0.973934482830764,0.4135170785170304,a0d47be2-53f4-11e7-895d-cbfe751345e1,已知直角三角形的边长比解决问题,75.0,0.5853658536585366,106627.97560975607,41,17-1.1.7,17,1
194,f8ff47b4-e618-11e7-a0b0-1bca88ce6315,0.7356516436804853,1.3326739064280204,a284cdac-53f4-11e7-89b9-f77f4c942b68,先判定平行四边形，再判定菱形,75.0,0.7683615819209041,83686.04237288136,354,18-2.2.7,18,2
195,ffa28400-57e8-11e7-bc3c-0f9be4927629,0.442836652823614,2.0883867958807785,a37cc002-53f4-11e7-8a2a-ef599fef656e,正比例函数的性质,75.0,0.8823529411764706,23443.88888888889,153,19-2.1.4,19,2
196,ea050816-57e8-11e7-b612-834ff21b8a64,0.9726466415116723,0.4236054289826632,a02261be-53f4-11e7-8937-7f51c02a7fc3,二次根式乘除混合运算(含字母),85.0,0.5874439461883408,68501.09865470852,223,16-2.1.9,16,2
197,74fe6db4-c9c6-11e7-a787-2fb13ece9c5d,0.6649860334156616,-1.516051337477495,a0bec5cc-53f4-11e7-8959-d3a83e5fe9bf,用代数法证明勾股定理,85.0,0.199203187250996,62307.53386454182,1004,17-1.1.3,17,1
198,051c995c-57e9-11e7-bda5-73575dabb6b6,0.6096994437290411,1.6547914803980102,a425ecea-53f4-11e7-8a59-b7d3235ede80,利用一次函数图象，已知y的范围求x的范围,75.0,0.8235294117647058,21025.941176470587,17,19-2.3.6,19,2
199,6e1503f8-cf8b-11e7-86b4-d38916a7244c,0.791547556553997,-1.5,a04233fe-53f4-11e7-893e-1f4b1775d9c0,利用乘法公式计算二次根式,65.0,0.7777777777777778,24326.777777777777,9,16-3.1.6,16,3
200,b14ce1d0-cf64-11e7-9e32-cfe5cf07256c,0.7881520499836481,-1.1866032152407302,a016e8a2-53f4-11e7-8934-737409ef9bd4,判断所给式子是不是最简二次根式,55.0,0.25901398086828553,28770.837380426783,1359,16-2.1.4,16,2
201,04ee584e-57e9-11e7-bd98-9b34cab83b8b,0.814186560780764,0.5,a3e2834c-53f4-11e7-8a45-73e21ab0be17,利用一次函数图象，已知x的范围求y的范围,75.0,0.6666666666666666,21508.0,3,19-2.3.5,19,2
202,9c452422-f431-11e7-946e-3fe6858be6c8,0.6222320034757004,,a40b40f2-53f4-11e7-8a4f-dbfeb135e9fd,一次函数中的直接对称型将军饮马,85.0,0.14285714285714285,244005.42857142852,7,19-2.3.13,19,2
203,0e607a68-e5fd-11e7-9002-afb4ec38db27,0.9872563501492596,-0.2891782761163873,a2a5e280-53f4-11e7-89c0-af438949aa09,判定四边形为正方形,75.0,0.4402730375426621,120166.3890784983,293,18-2.3.7,18,2
204,e9cee6c8-57e8-11e7-b603-5fda90297936,0.814186560780764,0.5,a065c666-53f4-11e7-8941-8b8c17c3bdd1,二次根式混合计算,75.0,0.0,151453.0,1,16-3.1.8,16,3
205,eab16d7c-57e8-11e7-b647-37fa89f7c77b,0.9965999415497584,0.14938953470429955,a0d47be2-53f4-11e7-895d-cbfe751345e1,已知直角三角形的边长比解决问题,75.0,0.5308641975308642,95328.91358024694,81,17-1.1.7,17,1
206,f2e181c0-1d1e-11e8-b5f5-e3839f9c69aa,0.1515309527775494,-3.287781971238522,a3dae0d8-53f4-11e7-8a43-b718b013ccf1,给定两个一次函数，求交点坐标,85.0,0.03636363636363636,45693.34545454545,55,19-2.3.2,19,2
207,ff253a90-57e8-11e7-bc16-6f2b975d9778,0.7550634816329734,1.2799745747467763,a378f4f4-53f4-11e7-8a29-5309cb62072c,正比例函数的图象特征,55.0,0.7586206896551724,12786.51724137931,29,19-2.1.3,19,2
208,14eec5cc-f446-11e7-9102-9fb7822c3df7,0.16288259993332746,-3.2108857841527785,a4446a6c-53f4-11e7-8a69-db6421924a42,用一次函数解其他实际问题,95.0,0.0392156862745098,79843.25490196077,153,19-3.1.4,19,3
209,336cbf7c-fc1b-11e7-8f69-3bec38fa3dfd,0.791547556553997,-1.5,a120d8b6-53f4-11e7-896f-af7dcf88a45d,用勾股定理的逆定理判定锐角(钝角)三角形,65.0,0.3333333333333333,21460.666666666668,3,17-2.1.3,17,2
210,6f4d1062-e534-11e7-aa55-07e783ba357b,0.9836854652150278,0.3271806105275532,a242b5ac-53f4-11e7-89aa-db07b54455e9,利用中位线的性质求线段长,65.0,0.5675675675675675,46120.24324324324,37,18-1.2.6,18,1
211,fe039bfa-1d1f-11e8-99c5-4b76a28b5321,0.4413905277810121,-2.092444112929558,a3dae0d8-53f4-11e7-8a43-b718b013ccf1,给定两个一次函数，求交点坐标,85.0,0.1171875,12832.1875,128,19-2.3.2,19,2
212,ffaba7ec-57e8-11e7-bc3e-aba44ae58a8c,0.4955507634933837,1.9453101441692409,a37cc002-53f4-11e7-8a2a-ef599fef656e,正比例函数的性质,75.0,0.8650793650793651,20686.35714285714,126,19-2.1.4,19,2
213,225064be-ca70-11e7-a50f-ab40302f8c29,0.7430327046087145,-1.3127905739841048,a12c2e6e-53f4-11e7-8971-0fafa75d6550,利用勾股定理证明含有平方的式子,95.0,0.2352941176470588,17983.621848739494,119,17-2.1.5,17,2
214,4da5ae12-e537-11e7-b8e4-57a63bd99d7d,0.9975284349512068,0.1273707047137369,a30681a8-53f4-11e7-89e1-9fa1e8349b95,结合代数方法判定平行四边形,75.0,0.5263157894736842,12948.736842105263,19,18-1.2.11,18,1
215,d6424498-f427-11e7-9b6e-3be5bfb0f9a5,0.791547556553997,-1.5,a425ecea-53f4-11e7-8a59-b7d3235ede80,利用一次函数图象，已知y的范围求x的范围,65.0,1.0,21256.666666666668,3,19-2.3.6,19,2
216,ea13144c-57e8-11e7-b615-0be44a8206e0,0.28986300299456463,2.5840400218396264,a02261be-53f4-11e7-8937-7f51c02a7fc3,二次根式乘除混合运算(含字母),85.0,0.9274611398963728,28018.01554404145,193,16-2.1.9,16,2
217,b3d617b0-e4a8-11e7-aeac-3f19bdc0a651,0.4098039889796494,-2.183252972877297,a246798a-53f4-11e7-89ab-cf2474d9b5cb,构造中位线进行计算或证明(基础),85.0,0.10732538330494036,26949.73764906304,587,18-1.2.8,18,1
218,b70c96b2-c9f9-11e7-a399-93a6b145a38c,0.8261984765147549,1.0717713710473196,a11ce6f2-53f4-11e7-896e-6f17bb396af4,用勾股定理的逆定理判定直角三角形,65.0,0.71875,23348.59375,224,17-2.1.2,17,2
219,cff9475e-04bb-11e8-a5ba-d36ec9678424,0.8615040017023523,0.954962927724859,a242b5ac-53f4-11e7-89aa-db07b54455e9,利用中位线的性质求线段长,65.0,0.6956521739130435,38249.65217391304,23,18-1.2.6,18,1
220,e93b5f16-57e8-11e7-b5da-5fcbb3993048,0.4859849271161821,1.9706576452408382,a01abc20-53f4-11e7-8935-7376779a2c45,挖掘隐藏条件化简含字母的二次根式,85.0,0.8682926829268293,11662.102439024393,205,16-2.1.7,16,2
221,fff7ebd4-57e8-11e7-bc55-23517af1424b,0.929589674872088,-0.6796804832625322,a370133e-53f4-11e7-8a26-63b2aea79793,用描点法作函数图象,65.0,0.36,62047.6,25,19-1.2.5,19,1
222,0426d45e-57e9-11e7-bd67-97cfd16e7c76,0.5187133427862165,1.884830010387183,a3d737e4-53f4-11e7-8a42-af9172eff8be,根据一次函数图象求一元一次方程的解,65.0,0.8571428571428571,19080.88571428572,35,19-2.3.1,19,2
223,0cb550c8-57e9-11e7-bfc1-7b17b4e06526,0.814186560780764,0.5,a3bc66e4-53f4-11e7-8a3a-f323ee9be2d9,一次函数的图象辨析,75.0,0.875,43503.75,8,19-2.2.13,19,2
